# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac,,
8/8/2021 2:00,199186,1096660,854253,,
8/8/2021 2:05,199186,1087020,860960,,
8/8/2021 2:10,199186,1095590,861647,,
8/8/2021 2:15,199186,1052720,852472,,
8/8/2021 2:20,199186,1067880,852508,,
8/8/2021 2:25,199186,1024990,849583,,
8/8/2021 2:30,199186,1049760,849524,,
8/8/2021 2:35,199186,1059020,850530,,
8/8/2021 2:40,199186,1041390,848680,,
8/8/2021 2:45,199186,1050220,849880,,
8/8/2021 2:50,199186,1023750,847017,,
8/8/2021 2:55,199186,1020250,847502,,
8/8/2021 3:00,199186,1019910,847030,,
8/8/2021 3:05,199186,1008410,844731,,
8/8/2021 3:10,199186,1053270,844623,,
8/8/2021 3:15,199186,1075330,844775,,
8/8/2021 3:20,199186,1079410,844646,,
8/8/2021 3:25,199186,1064620,845124,,
8/8/2021 3:30,199186,1040500,844438,,
8/8/2021 3:35,199186,1048590,846141,,
8/8/2021 3:40,199186,1064060,843301,,
8/8/2021 3:45,199186,1083460,845319,,
8/8/2021 3:50,199186,1039660,841716,,
8/8/2021 3:55,199186,1006890,839595,,
8/8/2021 4:00,199186,1029750,839685,,
8/8/2021 4:05,199186,1062810,840215,,
8/8/2021 4:10,199186,1056420,839821,,
8/8/2021 4:15,199186,1041820,839208,,
8/8/2021 4:20,199186,1038200,839511,,
8/8/2021 4:25,199186,1096030,841093,,
8/8/2021 4:30,199186,1057650,839611,,
8/8/2021 4:35,199186,1019790,839455,,
8/8/2021 4:40,199186,1043270,840042,,
8/8/2021 4:45,199186,1032980,841798,,
8/8/2021 4:50,199186,1029540,839334,,
8/8/2021 4:55,199186,1049830,839577,,
8/8/2021 5:00,199186,1051230,839616,,
8/8/2021 5:05,199186,1051520,839757,,
8/8/2021 5:10,199186,1078080,840714,,
8/8/2021 5:15,199186,1085470,840532,,
8/8/2021 5:20,199186,1038050,839144,,
8/8/2021 5:25,199186,1066140,840409,,
8/8/2021 5:30,199186,1071860,839736,,
8/8/2021 5:35,199186,1086540,845031,,
8/8/2021 5:40,199186,1067540,840783,,
8/8/2021 5:45,199186,1079930,839429,,
8/8/2021 5:50,199186,1065210,839660,,
8/8/2021 5:55,199186,1067630,839627,,
8/8/2021 6:00,199186,1065150,839722,,
8/8/2021 6:05,199186,1095980,843093,,
8/8/2021 6:10,199186,1107410,842739,,
8/8/2021 6:15,199186,1042270,841596,,
8/8/2021 6:20,199186,1104010,842396,,
8/8/2021 6:25,199186,1151980,845153,,
