# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac
8/7/2021 18:35,199186,2495600,1185990
8/7/2021 18:40,199186,2521960,1187920
8/7/2021 18:45,199186,2381710,1137980
8/7/2021 18:50,199186,2470140,1171500
8/7/2021 18:55,199186,2553120,1195200
8/7/2021 19:00,199186,2408250,1137810
8/7/2021 19:05,199186,2441100,1143000
8/7/2021 19:10,199186,2408370,1117510
8/7/2021 19:15,199186,2460070,1150220
8/7/2021 19:20,199186,2375620,1126790
8/7/2021 19:25,199186,2384390,1124110
8/7/2021 19:30,199186,2359940,1115990
8/7/2021 19:35,199186,2369270,1117200
8/7/2021 19:40,199186,2522900,1165420
8/7/2021 19:45,199186,2371990,1111190
8/7/2021 19:50,199186,2432100,1144160
8/7/2021 19:55,199186,2386090,1116110
8/7/2021 20:00,199186,2448490,1144940
8/7/2021 20:05,199186,2340640,1107290
8/7/2021 20:10,199186,2382310,1118460
8/7/2021 20:15,199186,2343870,1103390
8/7/2021 20:20,199186,2378900,1120450
8/7/2021 20:25,199186,2350770,1107380
8/7/2021 20:30,199186,2393420,1122180
8/7/2021 20:35,199186,2465610,1156510
8/7/2021 20:40,199186,2312370,1100400
8/7/2021 20:45,199186,2236210,1073230
8/7/2021 20:50,199186,2207510,1065390
8/7/2021 20:55,199186,2263270,1084880
8/7/2021 21:00,199186,2345820,1114890
8/7/2021 21:05,199186,2341890,1117920
8/7/2021 21:10,199186,2224970,1067640
8/7/2021 21:15,199186,2268180,1080990
8/7/2021 21:20,199186,2314110,1101270
8/7/2021 21:25,199186,2145420,1041790
8/7/2021 21:30,199186,2179140,1060710
8/7/2021 21:35,199186,2189820,1065540
8/7/2021 21:40,199186,2147540,1053740
8/7/2021 21:45,199186,2110640,1050950
8/7/2021 21:50,199186,1988330,1005360
8/7/2021 21:55,199186,2002480,1014060
8/7/2021 22:00,199186,2130010,1062880
8/7/2021 22:05,199186,2062340,1033190
8/7/2021 22:10,199186,2005180,1024460
8/7/2021 22:15,199186,2082850,1056720
8/7/2021 22:20,199186,1945420,1008150
8/7/2021 22:25,199186,1855230,989243
8/7/2021 22:30,199186,1910480,1010060
8/7/2021 22:35,199186,1909860,1011530
8/7/2021 22:40,199186,1855530,1000140
8/7/2021 22:45,199186,1853280,1012270
8/7/2021 22:50,199186,1736710,968494
8/7/2021 22:55,199186,1710490,965813
8/7/2021 23:00,199186,1807460,1000450
8/7/2021 23:05,199186,1734220,975292
8/7/2021 23:10,199186,1628310,939650
8/7/2021 23:15,199186,1639210,949885
8/7/2021 23:20,199186,1681110,965491
8/7/2021 23:25,199186,1641340,963069
8/7/2021 23:30,199186,1567280,936192
8/7/2021 23:35,199186,1568560,942862
8/7/2021 23:40,199186,1540140,940889
8/7/2021 23:45,199186,1545190,944852
8/7/2021 23:50,199186,1483500,930015
8/7/2021 23:55,199186,1422510,917021
8/8/2021 0:00,199186,1474920,936839
8/8/2021 0:05,199186,1472480,939456
8/8/2021 0:10,199186,1446130,924553
8/8/2021 0:15,199186,1414080,905629
8/8/2021 0:20,199186,1387520,913025
8/8/2021 0:25,199186,1353070,905411
8/8/2021 0:30,199186,1387850,922658
8/8/2021 0:35,199186,1380420,914086
8/8/2021 0:40,199186,1368600,905589
8/8/2021 0:45,199186,1338710,911778
8/8/2021 0:50,199186,1303710,887651
8/8/2021 0:55,199186,1295680,891466
8/8/2021 1:00,199186,1211320,872335
8/8/2021 1:05,199186,1199450,873452
8/8/2021 1:10,199186,1195020,870491
8/8/2021 1:15,199186,1190260,868181
8/8/2021 1:20,199186,1169300,856976
8/8/2021 1:25,199186,1146200,853757
8/8/2021 1:30,199186,1141640,855751
8/8/2021 1:35,199186,1146140,851386
8/8/2021 1:40,199186,1133680,851437
8/8/2021 1:45,199186,1131510,848927
8/8/2021 1:50,199186,1137720,859893
8/8/2021 1:55,199186,1100310,853141
8/8/2021 2:00,199186,1137660,850316
8/8/2021 2:05,199186,1150710,851096
8/8/2021 2:10,199186,1175350,864832
8/8/2021 2:15,199186,1116880,855193
8/8/2021 2:20,199186,1126520,850142
8/8/2021 2:25,199186,1124660,846437
8/8/2021 2:30,199186,1147210,847810
8/8/2021 2:35,199186,1124980,848835
8/8/2021 2:40,199186,1110190,847245
8/8/2021 2:45,199186,1117720,844697
8/8/2021 2:50,199186,1115440,846318
8/8/2021 2:55,199186,1109240,844293
8/8/2021 3:00,199186,1137910,848864
8/8/2021 3:05,199186,1096140,845717
8/8/2021 3:10,199186,1081570,843072
8/8/2021 3:15,199186,1113280,843625
8/8/2021 3:20,199186,1136220,844225
8/8/2021 3:25,199186,1154350,841982
8/8/2021 3:30,199186,1132380,841108
8/8/2021 3:35,199186,1117700,841840
8/8/2021 3:40,199186,1092960,843895
8/8/2021 3:45,199186,1078050,841428
8/8/2021 3:50,199186,1089490,841710
8/8/2021 3:55,199186,1134250,843483
8/8/2021 4:00,199186,1135590,840684
8/8/2021 4:05,199186,1122880,840971
8/8/2021 4:10,199186,1159300,841637
8/8/2021 4:15,199186,1113430,840606
8/8/2021 4:20,199186,1129580,840803
8/8/2021 4:25,199186,1091450,840593
8/8/2021 4:30,199186,1156330,842636
8/8/2021 4:35,199186,1193960,844418
8/8/2021 4:40,199186,1199420,843139
8/8/2021 4:45,199186,1161740,842148
8/8/2021 4:50,199186,1170340,843630
8/8/2021 4:55,199186,1183810,844360
8/8/2021 5:00,199186,1207620,844763
8/8/2021 5:05,199186,1191440,842846
8/8/2021 5:10,199186,1189330,843607
8/8/2021 5:15,199186,1138380,842982
8/8/2021 5:20,199186,1132410,841844
8/8/2021 5:25,199186,1185760,844030
8/8/2021 5:30,199186,1195200,846204
8/8/2021 5:35,199186,1217370,844923
8/8/2021 5:40,199186,1215430,844415
8/8/2021 5:45,199186,1175360,842975
8/8/2021 5:50,199186,1186570,843969
8/8/2021 5:55,199186,1211970,844750
8/8/2021 6:00,199186,1207250,843354
8/8/2021 6:05,199186,1250240,847937
8/8/2021 6:10,199186,1259310,849172
8/8/2021 6:15,199186,1216140,846256
8/8/2021 6:20,199186,1218670,845531
8/8/2021 6:25,199186,1236220,847010
8/8/2021 6:30,199186,1246740,849145
8/8/2021 6:35,199186,1218100,850999
8/8/2021 6:40,199186,1236760,855900
8/8/2021 6:45,199186,1218760,858278
8/8/2021 6:50,199186,1244230,862604
8/8/2021 6:55,199186,1259310,859805
8/8/2021 7:00,199186,1222520,856162
8/8/2021 7:05,199186,1291240,868511
8/8/2021 7:10,199186,1294990,865364
8/8/2021 7:15,199186,1297490,870903
8/8/2021 7:20,199186,1357220,887431
8/8/2021 7:25,199186,1307660,881987
8/8/2021 7:30,199186,1309460,893848
8/8/2021 7:35,199186,1250600,879811
8/8/2021 7:40,199186,1315630,897211
8/8/2021 7:45,199186,1338770,904701
8/8/2021 7:50,199186,1429010,923971
8/8/2021 7:55,199186,1465990,928810
8/8/2021 8:00,199186,1442750,932073
8/8/2021 8:05,199186,1441860,939773
8/8/2021 8:10,199186,1433690,940262
8/8/2021 8:15,199186,1375400,935525
8/8/2021 8:20,199186,1492740,963257
8/8/2021 8:25,199186,1548400,987840
8/8/2021 8:30,199186,1444720,949527
8/8/2021 8:35,199186,1565180,989052
8/8/2021 8:40,199186,1577120,985505
8/8/2021 8:45,199186,1529560,976373
8/8/2021 8:50,199186,1622110,1015810
8/8/2021 8:55,199186,1602770,1019350
8/8/2021 9:00,199186,1596350,1021470
8/8/2021 9:05,199186,1666420,1044540
8/8/2021 9:10,199186,1701460,1070120
8/8/2021 9:15,199186,1609010,1033130
8/8/2021 9:20,199186,1655800,1051950
8/8/2021 9:25,199186,1726610,1068850
8/8/2021 9:30,199186,1668390,1043090
8/8/2021 9:35,199186,1723040,1070110
8/8/2021 9:40,199186,1570700,1023210
8/8/2021 9:45,199186,1676490,1074070
8/8/2021 9:50,199186,1672700,1062830
8/8/2021 9:55,199186,1769690,1099750
8/8/2021 10:00,199186,1753410,1109800
8/8/2021 10:05,199186,1664540,1088120
8/8/2021 10:10,199186,1661790,1076870
8/8/2021 10:15,199186,1741250,1112190
8/8/2021 10:20,199186,1608790,1061620
8/8/2021 10:25,199186,1822850,1162730
8/8/2021 10:30,199186,1601780,1080700
8/8/2021 10:35,199186,1607520,1082730
8/8/2021 10:40,199186,1709510,1118670
8/8/2021 10:45,199186,1734380,1118260
8/8/2021 10:50,199186,1727180,1120350
8/8/2021 10:55,199186,1785850,1156410
8/8/2021 11:00,199186,1696880,1121180
8/8/2021 11:05,199186,1743020,1140900
8/8/2021 11:10,199186,1794120,1149670
8/8/2021 11:15,199186,1683040,1112770
8/8/2021 11:20,199186,1700200,1112950
8/8/2021 11:25,199186,1720840,1130460
8/8/2021 11:30,199186,1721210,1133080
8/8/2021 11:35,199186,1765130,1152390
8/8/2021 11:40,199186,1717510,1128430
8/8/2021 11:45,199186,1772630,1155600
8/8/2021 11:50,199186,1653430,1124490
8/8/2021 11:55,199186,1890370,1193810
8/8/2021 12:00,199186,1828690,1152750
8/8/2021 12:05,199186,1984320,1191680
8/8/2021 12:10,199186,1769360,1123470
8/8/2021 12:15,199186,1789750,1159640
8/8/2021 12:20,199186,1932090,1182380
8/8/2021 12:25,199186,1649840,1122660
8/8/2021 12:30,199186,1861450,1190140
8/8/2021 12:35,199186,1713250,1145490
8/8/2021 12:40,199186,1810990,1187480
8/8/2021 12:45,199186,1837310,1186200
8/8/2021 12:50,199186,1666540,1120290
8/8/2021 12:55,199186,1738980,1166240
8/8/2021 13:00,199186,1885320,1215390
8/8/2021 13:05,199186,1841880,1176350
8/8/2021 13:10,199186,1782690,1152420
8/8/2021 13:15,199186,1812570,1182450
8/8/2021 13:20,199186,1714710,1151190
8/8/2021 13:25,199186,1926340,1218950
8/8/2021 13:30,199186,1963500,1233150
8/8/2021 13:35,199186,1876220,1193010
8/8/2021 13:40,199186,1933990,1209470
8/8/2021 13:45,199186,1835090,1176440
8/8/2021 13:50,199186,1914750,1225050
8/8/2021 13:55,199186,2004940,1253530
8/8/2021 14:00,199186,1893090,1210730
8/8/2021 14:05,199186,1882610,1214990
8/8/2021 14:10,199186,2014050,1246310
8/8/2021 14:15,199186,1904530,1179820
8/8/2021 14:20,199186,2085620,1247810
8/8/2021 14:25,199186,1972840,1211200
8/8/2021 14:30,199186,2084750,1261880
8/8/2021 14:35,199186,2092580,1260200
8/8/2021 14:40,199186,1975490,1201770
8/8/2021 14:45,199186,2010390,1215690
8/8/2021 14:50,199186,1972500,1199550
8/8/2021 14:55,199186,2078270,1225860
8/8/2021 15:00,199186,2077950,1221300
8/8/2021 15:05,199186,2157070,1234740
8/8/2021 15:10,199186,2192090,1262480
8/8/2021 15:15,199186,2279430,1283750
8/8/2021 15:20,199186,2370640,1312330
8/8/2021 15:25,199186,2417570,1319020
8/8/2021 15:30,199186,2458830,1315650
8/8/2021 15:35,199186,2188030,1227560
8/8/2021 15:40,199186,2299640,1262050
8/8/2021 15:45,199186,2388160,1288050
8/8/2021 15:50,199186,2429540,1299530
8/8/2021 15:55,199186,2448480,1297600
8/8/2021 16:00,199186,2475570,1310890
8/8/2021 16:05,199186,2363190,1259480
8/8/2021 16:10,199186,2416590,1281050
8/8/2021 16:15,199186,2340490,1252540
8/8/2021 16:20,199186,2514680,1308280
8/8/2021 16:25,199186,2534890,1305120
8/8/2021 16:30,199186,2408530,1257230
8/8/2021 16:35,199186,2443540,1261180
8/8/2021 16:40,199186,2428810,1254830
8/8/2021 16:45,199186,2478620,1270650
8/8/2021 16:50,199186,2551230,1307900
8/8/2021 16:55,199186,2602900,1313720
8/8/2021 17:00,199186,2539860,1271590
8/8/2021 17:05,199186,2474180,1248830
8/8/2021 17:10,199186,2573410,1271450
8/8/2021 17:15,199186,2587970,1281630
8/8/2021 17:20,199186,2522880,1255810
8/8/2021 17:25,199186,2563410,1265260
8/8/2021 17:30,199186,2594400,1270130
8/8/2021 17:35,199186,2652420,1277560
8/8/2021 17:40,199186,2657170,1278370
8/8/2021 17:45,199186,2620510,1248580
8/8/2021 17:50,199186,2655720,1267290
8/8/2021 17:55,199186,2672040,1266540
8/8/2021 18:00,199186,2563000,1231060
8/8/2021 18:05,199186,2622810,1256810
8/8/2021 18:10,199186,2627260,1252200
8/8/2021 18:15,199186,2524990,1208580
8/8/2021 18:20,199186,2590510,1232690
8/8/2021 18:25,199186,2657100,1263350
8/8/2021 18:30,199186,2548900,1211000
8/8/2021 18:35,199186,2668430,1250010
8/8/2021 18:40,199186,2577430,1206530
8/8/2021 18:45,199186,2545630,1190080
8/8/2021 18:50,199186,2614720,1215820
8/8/2021 18:55,199186,2569730,1191730
8/8/2021 19:00,199186,2555510,1183440
8/8/2021 19:05,199186,2583400,1192240
8/8/2021 19:10,199186,2639380,1206620
8/8/2021 19:15,199186,2525070,1168340
8/8/2021 19:20,199186,2459780,1154600
8/8/2021 19:25,199186,2506570,1171020
8/8/2021 19:30,199186,2441950,1148250
8/8/2021 19:35,199186,2461880,1154070
8/8/2021 19:40,199186,2444920,1126790
8/8/2021 19:45,199186,2482480,1148810
8/8/2021 19:50,199186,2481740,1166420
8/8/2021 19:55,199186,2443510,1138480
8/8/2021 20:00,199186,2471800,1151840
8/8/2021 20:05,199186,2527300,1174470
8/8/2021 20:10,199186,2501800,1157840
8/8/2021 20:15,199186,2460040,1148730
8/8/2021 20:20,199186,2528550,1172670
8/8/2021 20:25,199186,2543260,1178510
8/8/2021 20:30,199186,2478700,1150300
8/8/2021 20:35,199186,2539510,1180010
8/8/2021 20:40,199186,2407520,1135180
8/8/2021 20:45,199186,2324160,1107310
8/8/2021 20:50,199186,2392210,1131770
8/8/2021 20:55,199186,2271720,1090780
8/8/2021 21:00,199186,2369870,1125980
8/8/2021 21:05,199186,2298450,1096560
8/8/2021 21:10,199186,2292290,1094970
8/8/2021 21:15,199186,2423060,1146560
8/8/2021 21:20,199186,2258590,1080230
8/8/2021 21:25,199186,2254460,1087140
8/8/2021 21:30,199186,2310450,1109060
8/8/2021 21:35,199186,2259180,1086970
8/8/2021 21:40,199186,2268820,1100050
8/8/2021 21:45,199186,2165380,1066610
8/8/2021 21:50,199186,2203820,1085890
8/8/2021 21:55,199186,2183840,1079280
8/8/2021 22:00,199186,2130990,1056100
8/8/2021 22:05,199186,2180370,1079710
8/8/2021 22:10,199186,2109530,1062160
8/8/2021 22:15,199186,2094870,1061010
8/8/2021 22:20,199186,2079410,1059660
8/8/2021 22:25,199186,1938490,1020330
8/8/2021 22:30,199186,1923000,1014140
8/8/2021 22:35,199186,1968970,1034930
8/8/2021 22:40,199186,1857770,1004390
8/8/2021 22:45,199186,1834860,1002860
8/8/2021 22:50,199186,1934540,1045130
8/8/2021 22:55,199186,1824090,1006340
8/8/2021 23:00,199186,1828310,1003890
8/8/2021 23:05,199186,1821700,1009580
8/8/2021 23:10,199186,1817790,1015490
8/8/2021 23:15,199186,1728650,981116
8/8/2021 23:20,199186,1739910,990873
8/8/2021 23:25,199186,1689540,981157
8/8/2021 23:30,199186,1673200,979399
8/8/2021 23:35,199186,1565540,941271
8/8/2021 23:40,199186,1590190,956078
8/8/2021 23:45,199186,1626730,982123
8/8/2021 23:50,199186,1507130,937416
8/8/2021 23:55,199186,1478140,937703
8/9/2021 0:00,199186,1502880,954331
8/9/2021 0:05,199186,1502720,960867
8/9/2021 0:10,199186,1468580,939054
8/9/2021 0:15,199186,1462460,932019
8/9/2021 0:20,199186,1435910,938710
8/9/2021 0:25,199186,1387020,932689
8/9/2021 0:30,199186,1321200,903516
8/9/2021 0:35,199186,1371490,921544
8/9/2021 0:40,199186,1409010,931023
8/9/2021 0:45,199186,1348210,930675
8/9/2021 0:50,199186,1350090,917562
8/9/2021 0:55,199186,1312380,907948
8/9/2021 1:00,199186,1279090,911657
8/9/2021 1:05,199186,1297280,919570
8/9/2021 1:10,199186,1236410,896570
8/9/2021 1:15,199186,1292260,918951
8/9/2021 1:20,199186,1233080,889813
8/9/2021 1:25,199186,1271440,904357
8/9/2021 1:30,199186,1253420,897932
8/9/2021 1:35,199186,1199120,879861
8/9/2021 1:40,199186,1257990,910001
8/9/2021 1:45,199186,1148520,868323
8/9/2021 1:50,199186,1149050,875132
8/9/2021 1:55,199186,1109060,855464
8/9/2021 2:00,199186,1143280,864393
8/9/2021 2:05,199186,1113690,850630
8/9/2021 2:10,199186,1176150,865645
8/9/2021 2:15,199186,1095550,858804
8/9/2021 2:20,199186,1124810,859491
8/9/2021 2:25,199186,1129020,854420
8/9/2021 2:30,199186,1166660,868926
8/9/2021 2:35,199186,1134390,862488
8/9/2021 2:40,199186,1104400,852957
8/9/2021 2:45,199186,1135820,861098
8/9/2021 2:50,199186,1088220,850123
8/9/2021 2:55,199186,1132940,864428
8/9/2021 3:00,199186,1129900,852457
8/9/2021 3:05,199186,1088900,857153
8/9/2021 3:10,199186,1092380,853453
8/9/2021 3:15,199186,1121280,851099
8/9/2021 3:20,199186,1128640,848328
8/9/2021 3:25,199186,1144650,850909
8/9/2021 3:30,199186,1153290,859873
8/9/2021 3:35,199186,1129280,850926
8/9/2021 3:40,199186,1123970,852596
8/9/2021 3:45,199186,1114160,860427
8/9/2021 3:50,199186,1112890,848668
8/9/2021 3:55,199186,1180610,866221
8/9/2021 4:00,199186,1150620,853136
8/9/2021 4:05,199186,1173700,858131
8/9/2021 4:10,199186,1175990,854817
8/9/2021 4:15,199186,1152370,857569
8/9/2021 4:20,199186,1156650,850961
8/9/2021 4:25,199186,1151910,859645
8/9/2021 4:30,199186,1202060,858694
8/9/2021 4:35,199186,1218720,854138
8/9/2021 4:40,199186,1215810,851148
8/9/2021 4:45,199186,1240470,860678
8/9/2021 4:50,199186,1204380,850479
8/9/2021 4:55,199186,1240930,854310
8/9/2021 5:00,199186,1288530,857507
8/9/2021 5:05,199186,1246900,854701
8/9/2021 5:10,199186,1286650,863366
8/9/2021 5:15,199186,1247660,862238
8/9/2021 5:20,199186,1213950,854731
8/9/2021 5:25,199186,1270110,855305
8/9/2021 5:30,199186,1316130,864970
8/9/2021 5:35,199186,1320870,862572
8/9/2021 5:40,199186,1340060,860158
8/9/2021 5:45,199186,1333090,871707
8/9/2021 5:50,199186,1315290,864163
8/9/2021 5:55,199186,1358170,864089
8/9/2021 6:00,199186,1372760,870497
8/9/2021 6:05,199186,1411290,868328
8/9/2021 6:10,199186,1433610,872230
8/9/2021 6:15,199186,1382850,864323
8/9/2021 6:20,199186,1355400,861545
8/9/2021 6:25,199186,1414340,868384
8/9/2021 6:30,199186,1420320,873055
8/9/2021 6:35,199186,1407120,878756
8/9/2021 6:40,199186,1438290,884897
8/9/2021 6:45,199186,1429340,889760
8/9/2021 6:50,199186,1481840,898725
8/9/2021 6:55,199186,1548710,912296
8/9/2021 7:00,199186,1509200,910178
8/9/2021 7:05,199186,1565400,922397
8/9/2021 7:10,199186,1557840,908643
8/9/2021 7:15,199186,1558300,917154
8/9/2021 7:20,199186,1628710,937591
8/9/2021 7:25,199186,1589080,934153
8/9/2021 7:30,199186,1565530,927265
8/9/2021 7:35,199186,1586390,944718
8/9/2021 7:40,199186,1600780,948655
8/9/2021 7:45,199186,1645180,968368
8/9/2021 7:50,199186,1664790,959897
8/9/2021 7:55,199186,1703760,971508
8/9/2021 8:00,199186,1718800,997432
8/9/2021 8:05,199186,1696310,991229
8/9/2021 8:10,199186,1645310,969734
8/9/2021 8:15,199186,1719910,1010980
8/9/2021 8:20,199186,1677900,992318
8/9/2021 8:25,199186,1705570,997255
8/9/2021 8:30,199186,1731170,1010320
8/9/2021 8:35,199186,1725310,1007160
8/9/2021 8:40,199186,1832240,1045260
8/9/2021 8:45,199186,1814430,1054970
8/9/2021 8:50,199186,1823570,1060990
8/9/2021 8:55,199186,1709660,1033770
8/9/2021 9:00,199186,1761480,1052130
8/9/2021 9:05,199186,1845990,1083850
8/9/2021 9:10,199186,1655560,1022880
8/9/2021 9:15,199186,1744330,1060120
8/9/2021 9:20,199186,1750820,1065380
8/9/2021 9:25,199186,1749880,1057480
8/9/2021 9:30,199186,1767860,1078180
8/9/2021 9:35,199186,1732380,1063620
8/9/2021 9:40,199186,1838480,1115730
8/9/2021 9:45,199186,1752080,1087770
8/9/2021 9:50,199186,1780380,1093570
8/9/2021 9:55,199186,1764520,1091370
8/9/2021 10:00,199186,1827400,1119740
8/9/2021 10:05,199186,1792760,1117550
8/9/2021 10:10,199186,1866770,1139210
8/9/2021 10:15,199186,1727150,1090570
8/9/2021 10:20,199186,1794900,1132910
8/9/2021 10:25,199186,1737110,1109040
8/9/2021 10:30,199186,1861750,1164300
8/9/2021 10:35,199186,1911740,1188350
8/9/2021 10:40,199186,1656410,1084780
8/9/2021 10:45,199186,1777900,1132910
8/9/2021 10:50,199186,1904310,1185630
8/9/2021 10:55,199186,1838650,1161350
8/9/2021 11:00,199186,1831160,1162530
8/9/2021 11:05,199186,1775600,1142230
8/9/2021 11:10,199186,1869380,1179470
8/9/2021 11:15,199186,1806920,1161170
8/9/2021 11:20,199186,1815970,1158040
8/9/2021 11:25,199186,1811830,1156240
8/9/2021 11:30,199186,1923950,1193730
8/9/2021 11:35,199186,1831880,1162110
8/9/2021 11:40,199186,1829880,1164600
8/9/2021 11:45,199186,1887080,1191890
8/9/2021 11:50,199186,1793550,1165890
8/9/2021 11:55,199186,1863790,1188120
8/9/2021 12:00,199186,1932750,1207840
8/9/2021 12:05,199186,1897950,1194990
8/9/2021 12:10,199186,1911910,1195790
8/9/2021 12:15,199186,1916920,1205030
8/9/2021 12:20,199186,1745060,1137850
8/9/2021 12:25,199186,1897260,1205850
8/9/2021 12:30,199186,1828870,1182930
8/9/2021 12:35,199186,1838040,1196860
8/9/2021 12:40,199186,1808860,1177260
8/9/2021 12:45,199186,1753380,1152630
8/9/2021 12:50,199186,1898270,1210350
8/9/2021 12:55,199186,1762560,1157130
8/9/2021 13:00,199186,1960410,1231870
8/9/2021 13:05,199186,1833190,1165160
8/9/2021 13:10,199186,1884430,1194300
8/9/2021 13:15,199186,1813660,1182420
8/9/2021 13:20,199186,1842950,1191610
8/9/2021 13:25,199186,1878170,1200890
8/9/2021 13:30,199186,1863870,1189070
8/9/2021 13:35,199186,2005180,1232360
8/9/2021 13:40,199186,1963150,1215100
8/9/2021 13:45,199186,1921110,1206370
8/9/2021 13:50,199186,1838660,1196120
8/9/2021 13:55,199186,1906030,1212310
8/9/2021 14:00,199186,1877520,1198990
8/9/2021 14:05,199186,1845610,1192820
8/9/2021 14:10,199186,2116670,1274960
8/9/2021 14:15,199186,1964710,1211420
8/9/2021 14:20,199186,1930930,1189130
8/9/2021 14:25,199186,1996950,1216530
8/9/2021 14:30,199186,1991580,1221200
8/9/2021 14:35,199186,1996830,1223640
8/9/2021 14:40,199186,2214800,1293840
8/9/2021 14:45,199186,2070890,1225490
8/9/2021 14:50,199186,2049830,1219740
8/9/2021 14:55,199186,2148150,1248910
8/9/2021 15:00,199186,2132380,1238290
8/9/2021 15:05,199186,2177100,1235780
8/9/2021 15:10,199186,2302660,1296540
8/9/2021 15:15,199186,2193750,1244840
8/9/2021 15:20,199186,2426180,1318830
8/9/2021 15:25,199186,2316190,1262660
8/9/2021 15:30,199186,2390700,1289460
8/9/2021 15:35,199186,2371230,1278740
8/9/2021 15:40,199186,2477080,1314400
8/9/2021 15:45,199186,2425800,1290690
8/9/2021 15:50,199186,2392060,1286210
8/9/2021 15:55,199186,2421460,1245720
8/9/2021 16:00,199186,2492480,1302060
8/9/2021 16:05,199186,2406190,1263880
8/9/2021 16:10,199186,2394630,1257810
8/9/2021 16:15,199186,2542740,1320570
8/9/2021 16:20,199186,2505560,1289210
8/9/2021 16:25,199186,2629220,1313010
8/9/2021 16:30,199186,2562120,1285610
8/9/2021 16:35,199186,2552140,1282360
8/9/2021 16:40,199186,2683220,1328560
8/9/2021 16:45,199186,2559380,1270770
8/9/2021 16:50,199186,2629550,1312840
8/9/2021 16:55,199186,2547980,1265330
8/9/2021 17:00,199186,2690100,1306310
8/9/2021 17:05,199186,2616550,1273470
8/9/2021 17:10,199186,2716190,1308630
8/9/2021 17:15,199186,2667020,1275960
8/9/2021 17:20,199186,2686770,1297120
8/9/2021 17:25,199186,2482130,1207940
8/9/2021 17:30,199186,2684540,1268880
8/9/2021 17:35,199186,2637140,1242600
8/9/2021 17:40,199186,2714960,1275050
8/9/2021 17:45,199186,2744180,1275600
8/9/2021 17:50,199186,2855440,1311440
8/9/2021 17:55,199186,2681070,1237720
8/9/2021 18:00,199186,2804550,1286800
8/9/2021 18:05,199186,2622540,1214580
8/9/2021 18:10,199186,2727340,1251870
8/9/2021 18:15,199186,2821850,1285390
8/9/2021 18:20,199186,2655160,1221590
8/9/2021 18:25,199186,2801860,1285320
8/9/2021 18:30,199186,2606850,1198330
8/9/2021 18:35,199186,2627030,1206870
8/9/2021 18:40,199186,2697450,1214980
8/9/2021 18:45,199186,2649000,1201520
8/9/2021 18:50,199186,2696090,1225910
8/9/2021 18:55,199186,2654130,1193520
8/9/2021 19:00,199186,2721130,1219540
8/9/2021 19:05,199186,2709500,1203540
8/9/2021 19:10,199186,2639220,1166040
8/9/2021 19:15,199186,2634070,1180330
8/9/2021 19:20,199186,2620510,1180660
8/9/2021 19:25,199186,2614440,1180890
8/9/2021 19:30,199186,2588990,1170330
8/9/2021 19:35,199186,2575020,1159720
8/9/2021 19:40,199186,2737870,1210200
8/9/2021 19:45,199186,2600290,1170330
8/9/2021 19:50,199186,2612120,1181180
8/9/2021 19:55,199186,2615450,1166240
8/9/2021 20:00,199186,2637210,1183920
8/9/2021 20:05,199186,2519860,1137590
8/9/2021 20:10,199186,2645190,1186330
8/9/2021 20:15,199186,2557950,1157150
8/9/2021 20:20,199186,2585520,1158710
8/9/2021 20:25,199186,2525960,1135360
8/9/2021 20:30,199186,2672810,1194500
8/9/2021 20:35,199186,2571120,1155440
8/9/2021 20:40,199186,2627380,1188360
8/9/2021 20:45,199186,2446410,1109970
8/9/2021 20:50,199186,2606110,1182140
8/9/2021 20:55,199186,2462770,1122780
8/9/2021 21:00,199186,2584570,1174170
8/9/2021 21:05,199186,2473490,1121280
8/9/2021 21:10,199186,2474270,1127700
8/9/2021 21:15,199186,2409720,1096170
8/9/2021 21:20,199186,2476960,1131920
8/9/2021 21:25,199186,2372680,1102470
8/9/2021 21:30,199186,2316140,1074740
8/9/2021 21:35,199186,2429360,1121410
8/9/2021 21:40,199186,2255660,1059920
8/9/2021 21:45,199186,2343490,1105770
8/9/2021 21:50,199186,2295240,1085060
8/9/2021 21:55,199186,2338670,1100710
8/9/2021 22:00,199186,2325180,1095770
8/9/2021 22:05,199186,2264690,1073220
8/9/2021 22:10,199186,2251740,1088320
8/9/2021 22:15,199186,2143530,1048880
8/9/2021 22:20,199186,2176970,1074000
8/9/2021 22:25,199186,2129890,1066400
8/9/2021 22:30,199186,2081150,1041850
8/9/2021 22:35,199186,1963190,1011360
8/9/2021 22:40,199186,2007060,1039350
8/9/2021 22:45,199186,1887010,1001250
8/9/2021 22:50,199186,1871950,1004360
8/9/2021 22:55,199186,1881900,1019120
8/9/2021 23:00,199186,1842480,999817
8/9/2021 23:05,199186,1793570,984171
8/9/2021 23:10,199186,1808980,1000410
8/9/2021 23:15,199186,1859450,1021250
8/9/2021 23:20,199186,1741860,982866
8/9/2021 23:25,199186,1676100,968710
8/9/2021 23:30,199186,1770510,1015440
8/9/2021 23:35,199186,1653850,972971
8/9/2021 23:40,199186,1571920,953134
8/9/2021 23:45,199186,1556980,953512
8/9/2021 23:50,199186,1550570,957081
8/9/2021 23:55,199186,1453860,930873
8/10/2021 0:00,199186,1506770,948997
8/10/2021 0:05,199186,1455390,936134
8/10/2021 0:10,199186,1447760,930054
8/10/2021 0:15,199186,1445800,930908
