# file...... outputs/Substation_output_R4_12_47_1.csv
# date...... Sun Nov 02 12:28:57 2025
# user...... mukh915
# host...... (null)
# target.... substation 8960
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-01 13:10:00 CDT,+199186+0i,+1.38664e+06+942164j,+481973+500953j,+388229+330128j,+516433+111083j
2021-08-01 13:15:00 CDT,+199186+0i,+1.35851e+06+952806j,+466545+501652j,+388440+340482j,+503531+110673j
2021-08-01 13:20:00 CDT,+199186+0i,+1.3093e+06+946711j,+448132+500797j,+373829+334451j,+487343+111463j
2021-08-01 13:25:00 CDT,+199186+0i,+1.36422e+06+961640j,+468024+511104j,+375969+334772j,+520225+115764j
2021-08-01 13:30:00 CDT,+199186+0i,+1.42463e+06+964872j,+459939+500453j,+414455+345852j,+550234+118566j
2021-08-01 13:35:00 CDT,+199186+0i,+1.53473e+06+975222j,+530176+510746j,+433685+344343j,+570864+120134j
2021-08-01 13:40:00 CDT,+199186+0i,+1.43586e+06+942983j,+497071+500600j,+396906+330799j,+541882+111585j
2021-08-01 13:45:00 CDT,+199186+0i,+1.38659e+06+935218j,+474860+495816j,+386539+331606j,+525193+107795j
2021-08-01 13:50:00 CDT,+199186+0i,+1.52397e+06+964879j,+517725+509923j,+429764+336250j,+576480+118706j
2021-08-01 13:55:00 CDT,+199186+0i,+1.32963e+06+927162j,+436811+489539j,+390832+332643j,+501982+104980j
2021-08-01 14:00:00 CDT,+199186+0i,+1.23365e+06+953868j,+396380+498491j,+383646+343979j,+453623+111398j
2021-08-01 14:05:00 CDT,+199186+0i,+1.40748e+06+1.00008e+06j,+489855+522495j,+424318+353042j,+493309+124541j
2021-08-01 14:10:00 CDT,+199186+0i,+1.16574e+06+979985j,+360732+502925j,+389926+355745j,+415084+121315j
2021-08-01 14:15:00 CDT,+199186+0i,+1.36171e+06+999520j,+433077+513135j,+448679+362481j,+479958+123903j
2021-08-01 14:20:00 CDT,+199186+0i,+1.3396e+06+1.01134e+06j,+405479+509876j,+442570+367176j,+491555+134287j
2021-08-01 14:25:00 CDT,+199186+0i,+1.27287e+06+979905j,+440471+515935j,+391990+350239j,+440410+113731j
