# file...... outputs/Substation_output.csv
# date...... Mon Jun 15 17:10:03 2026
# user...... jacob
# host...... (null)
# target.... substation 9572
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-06 10:50:00 CDT,+199186+0i,+770102+874675j,+224327+477020j,+255292+318727j,+290483+78927j
2021-08-06 10:55:00 CDT,+199186+0i,+761145+877195j,+211584+475347j,+251849+321500j,+297711+80348.3j
2021-08-06 11:00:00 CDT,+199186+0i,+788731+889497j,+214050+478234j,+259243+325339j,+315438+85924.9j
2021-08-06 11:05:00 CDT,+199186+0i,+771030+881755j,+206379+477173j,+264175+323783j,+300475+80798.3j
2021-08-06 11:10:00 CDT,+199186+0i,+775567+886073j,+225237+479493j,+255888+323230j,+294441+83349.4j
2021-08-06 11:15:00 CDT,+199186+0i,+756232+881108j,+211903+476589j,+252793+322674j,+291535+81844.9j
2021-08-06 11:20:00 CDT,+199186+0i,+738868+879766j,+210930+478976j,+237903+320892j,+290035+79898.2j
2021-08-06 11:25:00 CDT,+199186+0i,+745213+877597j,+196629+477125j,+228071+318344j,+320513+82127.6j
2021-08-06 11:30:00 CDT,+199186+0i,+772167+889487j,+205805+480041j,+249563+326150j,+316799+83295.9j
2021-08-06 11:35:00 CDT,+199186+0i,+780662+894338j,+209133+482416j,+249559+322370j,+321970+89552j
2021-08-06 11:40:00 CDT,+199186+0i,+803184+899176j,+223445+484873j,+262501+326822j,+317238+87481.3j
2021-08-06 11:45:00 CDT,+199186+0i,+803678+904480j,+229066+486064j,+260529+330116j,+314083+88300j
2021-08-06 11:50:00 CDT,+199186+0i,+835286+920024j,+252591+493877j,+256498+329950j,+326197+96196.7j
2021-08-06 11:55:00 CDT,+199186+0i,+765579+898484j,+204853+483604j,+252874+326462j,+307853+88418.3j
2021-08-06 12:00:00 CDT,+199186+0i,+821577+908879j,+213208+485223j,+287652+331766j,+320716+91890.1j
